date_grid,mld,zeu,int_N_mmol_m2,next_int_N_mmol_m2,int_N_smooth,next_int_N_smooth,dt,nitrate_consumption,c_consumption,NCP,time_step_label
2023-07-26,14.538461538461538,40,176.21580422678076,176.21580422678076,170.32516386269566,170.3251638626962,20,38.20142104239113,12.654220720292063,12.654220720292063,20 days
2023-08-15,14.866666666666667,40,139.58689552001275,139.58689552001275,158.8747626964628,164.30785667384444,20,11.450401166233405,3.7929453863148153,3.7929453863148153,20 days
2023-09-04,22.466666666666665,40,160.8215883425979,177.12087027474115,167.92927092836308,176.1623456659046,20,-3.6214142545186405,-1.1995934718092998,-1.1995934718092998,20 days
2023-09-24,42.18181818181818,40,203.37932892248162,211.77927120296124,229.46226311826206,341.6384353693948,20,-53.29991745235745,-17.655597656093406,-17.655597656093406,20 days
2023-10-14,43.77777777777778,40,324.1858720897096,636.0151646304835,441.1046384523408,724.8019649549716,20,-99.46620308294598,-32.94817977122586,-32.94817977122586,20 days
2023-11-03,72.85714285714286,40,795.7487143448341,1326.6114590314712,833.8533557089917,1192.4377326669849,20,-109.05139075402008,-36.12327318726915,-36.12327318726915,20 days
2023-11-23,111.125,40,1381.6254806924344,1614.6865743390013,1275.75736991039,1795.4034746506622,20,-83.31963724340517,-27.59962983687796,-27.59962983687796,20 days
2023-12-13,127.44444444444444,40,1649.8979146939046,2444.912390581516,1815.7150579587158,2687.7569492009684,20,-20.311583308053514,-6.728211970792726,-6.728211970792726,20 days
2024-01-02,181.5,40,2415.621778489811,4003.67188268239,2734.0488366049963,3549.0808570753015,20,-46.291887404027875,-15.334187702584234,-15.334187702584234,20 days
2024-01-22,285.2,40,4136.626816631277,4198.658297962,3574.868783228409,4842.403495896272,20,-25.78792615310749,-8.542250538216857,-8.542250538216857,20 days
2024-02-11,289.25,40,4172.357754564144,6324.880307044429,4890.999928109447,5629.1846060464495,20,-48.59643221317492,-16.097568170614192,-16.097568170614192,20 days
2024-03-02,426,40,6364.015213132923,6364.015213132923,5599.859406192056,5569.2468162677405,20,29.32519985439376,9.713972451767933,9.713972451767933,20 days
2024-03-22,282.1818181818182,40,6263.205250879105,4018.8449286258697,5465.391287508497,3766.0407097717743,20,103.8555287592435,34.40214390149941,34.40214390149941,20 days
2024-04-11,88.88888888888889,40,3768.953398513465,915.2619875565315,3582.6685159453914,1700.1035980041943,20,183.37219382638295,60.742039204989354,60.742039204989354,20 days
2024-05-01,20,40,715.8468984436071,166.20387783018305,1576.8604320865636,442.4156215631117,20,123.24316591763068,40.82429871021516,40.82429871021516,20 days
